age,triangle,sex,region,time,count
27,Upper,Female,Qeqqata Kommunia,2014,0
28,Lower,Female,Qeqqata Kommunia,2014,0
28,Upper,Female,Qeqqata Kommunia,2014,0
29,Lower,Female,Qeqqata Kommunia,2014,0
29,Upper,Female,Qeqqata Kommunia,2014,0
30,Lower,Female,Qeqqata Kommunia,2014,0
30,Upper,Female,Qeqqata Kommunia,2014,0
31,Lower,Female,Qeqqata Kommunia,2014,0
31,Upper,Female,Qeqqata Kommunia,2014,0
32,Lower,Female,Qeqqata Kommunia,2014,0
32,Upper,Female,Qeqqata Kommunia,2014,0
33,Lower,Female,Qeqqata Kommunia,2014,0
33,Upper,Female,Qeqqata Kommunia,2014,0
34,Lower,Female,Qeqqata Kommunia,2014,0
34,Upper,Female,Qeqqata Kommunia,2014,0
35,Lower,Female,Qeqqata Kommunia,2014,0
35,Upper,Female,Qeqqata Kommunia,2014,0
36,Lower,Female,Qeqqata Kommunia,2014,0
36,Upper,Female,Qeqqata Kommunia,2014,0
37,Lower,Female,Qeqqata Kommunia,2014,0
37,Upper,Female,Qeqqata Kommunia,2014,0
38,Lower,Female,Qeqqata Kommunia,2014,0
38,Upper,Female,Qeqqata Kommunia,2014,0
39,Lower,Female,Qeqqata Kommunia,2014,0
39,Upper,Female,Qeqqata Kommunia,2014,0
40,Lower,Female,Qeqqata Kommunia,2014,0
40,Upper,Female,Qeqqata Kommunia,2014,0
41,Lower,Female,Qeqqata Kommunia,2014,0
41,Upper,Female,Qeqqata Kommunia,2014,0
42,Lower,Female,Qeqqata Kommunia,2014,0
42,Upper,Female,Qeqqata Kommunia,2014,0
43,Lower,Female,Qeqqata Kommunia,2014,0
43,Upper,Female,Qeqqata Kommunia,2014,0
44,Lower,Female,Qeqqata Kommunia,2014,0
44,Upper,Female,Qeqqata Kommunia,2014,0
45,Lower,Female,Qeqqata Kommunia,2014,0
45,Upper,Female,Qeqqata Kommunia,2014,0
46,Lower,Female,Qeqqata Kommunia,2014,0
46,Upper,Female,Qeqqata Kommunia,2014,2
47,Lower,Female,Qeqqata Kommunia,2014,0
47,Upper,Female,Qeqqata Kommunia,2014,0
48,Lower,Female,Qeqqata Kommunia,2014,0
48,Upper,Female,Qeqqata Kommunia,2014,0
49,Lower,Female,Qeqqata Kommunia,2014,0
49,Upper,Female,Qeqqata Kommunia,2014,1
50,Lower,Female,Qeqqata Kommunia,2014,0
50,Upper,Female,Qeqqata Kommunia,2014,1
51,Lower,Female,Qeqqata Kommunia,2014,1
51,Upper,Female,Qeqqata Kommunia,2014,0
52,Lower,Female,Qeqqata Kommunia,2014,0
52,Upper,Female,Qeqqata Kommunia,2014,0
53,Lower,Female,Qeqqata Kommunia,2014,0
53,Upper,Female,Qeqqata Kommunia,2014,0
54,Lower,Female,Qeqqata Kommunia,2014,0
54,Upper,Female,Qeqqata Kommunia,2014,0
55,Lower,Female,Qeqqata Kommunia,2014,1
55,Upper,Female,Qeqqata Kommunia,2014,1
56,Lower,Female,Qeqqata Kommunia,2014,0
56,Upper,Female,Qeqqata Kommunia,2014,1
57,Lower,Female,Qeqqata Kommunia,2014,0
57,Upper,Female,Qeqqata Kommunia,2014,0
58,Lower,Female,Qeqqata Kommunia,2014,0
58,Upper,Female,Qeqqata Kommunia,2014,0
59,Lower,Female,Qeqqata Kommunia,2014,0
59,Upper,Female,Qeqqata Kommunia,2014,1
60,Lower,Female,Qeqqata Kommunia,2014,0
60,Upper,Female,Qeqqata Kommunia,2014,0
61,Lower,Female,Qeqqata Kommunia,2014,1
61,Upper,Female,Qeqqata Kommunia,2014,1
62,Lower,Female,Qeqqata Kommunia,2014,0
62,Upper,Female,Qeqqata Kommunia,2014,0
63,Lower,Female,Qeqqata Kommunia,2014,1
63,Upper,Female,Qeqqata Kommunia,2014,0
64,Lower,Female,Qeqqata Kommunia,2014,0
64,Upper,Female,Qeqqata Kommunia,2014,1
65,Lower,Female,Qeqqata Kommunia,2014,0
65,Upper,Female,Qeqqata Kommunia,2014,0
66,Lower,Female,Qeqqata Kommunia,2014,0
66,Upper,Female,Qeqqata Kommunia,2014,1
67,Lower,Female,Qeqqata Kommunia,2014,1
67,Upper,Female,Qeqqata Kommunia,2014,0
68,Lower,Female,Qeqqata Kommunia,2014,1
68,Upper,Female,Qeqqata Kommunia,2014,0
69,Lower,Female,Qeqqata Kommunia,2014,1
69,Upper,Female,Qeqqata Kommunia,2014,0
70,Lower,Female,Qeqqata Kommunia,2014,0
70,Upper,Female,Qeqqata Kommunia,2014,0
71,Lower,Female,Qeqqata Kommunia,2014,2
71,Upper,Female,Qeqqata Kommunia,2014,1
72,Lower,Female,Qeqqata Kommunia,2014,0
72,Upper,Female,Qeqqata Kommunia,2014,0
73,Lower,Female,Qeqqata Kommunia,2014,0
73,Upper,Female,Qeqqata Kommunia,2014,2
74,Lower,Female,Qeqqata Kommunia,2014,1
74,Upper,Female,Qeqqata Kommunia,2014,1
75,Lower,Female,Qeqqata Kommunia,2014,0
75,Upper,Female,Qeqqata Kommunia,2014,1
76,Lower,Female,Qeqqata Kommunia,2014,0
76,Upper,Female,Qeqqata Kommunia,2014,1
77,Lower,Female,Qeqqata Kommunia,2014,1
77,Upper,Female,Qeqqata Kommunia,2014,1
78,Lower,Female,Qeqqata Kommunia,2014,0
78,Upper,Female,Qeqqata Kommunia,2014,1
79,Lower,Female,Qeqqata Kommunia,2014,0
79,Upper,Female,Qeqqata Kommunia,2014,1
80,Lower,Female,Qeqqata Kommunia,2014,1
80,Upper,Female,Qeqqata Kommunia,2014,1
81,Lower,Female,Qeqqata Kommunia,2014,2
81,Upper,Female,Qeqqata Kommunia,2014,0
82,Lower,Female,Qeqqata Kommunia,2014,1
82,Upper,Female,Qeqqata Kommunia,2014,0
83,Lower,Female,Qeqqata Kommunia,2014,0
83,Upper,Female,Qeqqata Kommunia,2014,1
84,Lower,Female,Qeqqata Kommunia,2014,0
84,Upper,Female,Qeqqata Kommunia,2014,2
85,Lower,Female,Qeqqata Kommunia,2014,0
85,Upper,Female,Qeqqata Kommunia,2014,0
86,Lower,Female,Qeqqata Kommunia,2014,0
86,Upper,Female,Qeqqata Kommunia,2014,0
87,Lower,Female,Qeqqata Kommunia,2014,1
87,Upper,Female,Qeqqata Kommunia,2014,2
88,Lower,Female,Qeqqata Kommunia,2014,1
88,Upper,Female,Qeqqata Kommunia,2014,0
89,Lower,Female,Qeqqata Kommunia,2014,0
89,Upper,Female,Qeqqata Kommunia,2014,0
90,Lower,Female,Qeqqata Kommunia,2014,0
90,Upper,Female,Qeqqata Kommunia,2014,0
91,Lower,Female,Qeqqata Kommunia,2014,0
91,Upper,Female,Qeqqata Kommunia,2014,0
92,Lower,Female,Qeqqata Kommunia,2014,0
92,Upper,Female,Qeqqata Kommunia,2014,0
93,Lower,Female,Qeqqata Kommunia,2014,0
93,Upper,Female,Qeqqata Kommunia,2014,0
94,Lower,Female,Qeqqata Kommunia,2014,0
94,Upper,Female,Qeqqata Kommunia,2014,0
95,Lower,Female,Qeqqata Kommunia,2014,0
95,Upper,Female,Qeqqata Kommunia,2014,0
96,Lower,Female,Qeqqata Kommunia,2014,0
96,Upper,Female,Qeqqata Kommunia,2014,0
97,Lower,Female,Qeqqata Kommunia,2014,0
97,Upper,Female,Qeqqata Kommunia,2014,0
98,Lower,Female,Qeqqata Kommunia,2014,0
98,Upper,Female,Qeqqata Kommunia,2014,0
99,Lower,Female,Qeqqata Kommunia,2014,0
99,Upper,Female,Qeqqata Kommunia,2014,0
100+,Lower,Female,Qeqqata Kommunia,2014,0
100+,Upper,Female,Qeqqata Kommunia,2014,0
0,Lower,Male,Qeqqata Kommunia,2014,1
0,Upper,Male,Qeqqata Kommunia,2014,0
1,Lower,Male,Qeqqata Kommunia,2014,0
1,Upper,Male,Qeqqata Kommunia,2014,0
2,Lower,Male,Qeqqata Kommunia,2014,0
2,Upper,Male,Qeqqata Kommunia,2014,0
3,Lower,Male,Qeqqata Kommunia,2014,0
3,Upper,Male,Qeqqata Kommunia,2014,0
4,Lower,Male,Qeqqata Kommunia,2014,0
4,Upper,Male,Qeqqata Kommunia,2014,0
5,Lower,Male,Qeqqata Kommunia,2014,0
5,Upper,Male,Qeqqata Kommunia,2014,0
6,Lower,Male,Qeqqata Kommunia,2014,0
6,Upper,Male,Qeqqata Kommunia,2014,0
7,Lower,Male,Qeqqata Kommunia,2014,0
7,Upper,Male,Qeqqata Kommunia,2014,0
8,Lower,Male,Qeqqata Kommunia,2014,0
8,Upper,Male,Qeqqata Kommunia,2014,0
9,Lower,Male,Qeqqata Kommunia,2014,0
9,Upper,Male,Qeqqata Kommunia,2014,0
10,Lower,Male,Qeqqata Kommunia,2014,0
10,Upper,Male,Qeqqata Kommunia,2014,0
11,Lower,Male,Qeqqata Kommunia,2014,0
11,Upper,Male,Qeqqata Kommunia,2014,0
12,Lower,Male,Qeqqata Kommunia,2014,0
12,Upper,Male,Qeqqata Kommunia,2014,0
13,Lower,Male,Qeqqata Kommunia,2014,0
13,Upper,Male,Qeqqata Kommunia,2014,0
14,Lower,Male,Qeqqata Kommunia,2014,0
14,Upper,Male,Qeqqata Kommunia,2014,0
15,Lower,Male,Qeqqata Kommunia,2014,0
15,Upper,Male,Qeqqata Kommunia,2014,0
16,Lower,Male,Qeqqata Kommunia,2014,0
16,Upper,Male,Qeqqata Kommunia,2014,0
17,Lower,Male,Qeqqata Kommunia,2014,0
17,Upper,Male,Qeqqata Kommunia,2014,0
18,Lower,Male,Qeqqata Kommunia,2014,0
18,Upper,Male,Qeqqata Kommunia,2014,0
19,Lower,Male,Qeqqata Kommunia,2014,0
19,Upper,Male,Qeqqata Kommunia,2014,0
20,Lower,Male,Qeqqata Kommunia,2014,1
20,Upper,Male,Qeqqata Kommunia,2014,0
21,Lower,Male,Qeqqata Kommunia,2014,0
21,Upper,Male,Qeqqata Kommunia,2014,0
22,Lower,Male,Qeqqata Kommunia,2014,0
22,Upper,Male,Qeqqata Kommunia,2014,0
23,Lower,Male,Qeqqata Kommunia,2014,0
23,Upper,Male,Qeqqata Kommunia,2014,0
24,Lower,Male,Qeqqata Kommunia,2014,0
24,Upper,Male,Qeqqata Kommunia,2014,0
25,Lower,Male,Qeqqata Kommunia,2014,1
25,Upper,Male,Qeqqata Kommunia,2014,0
26,Lower,Male,Qeqqata Kommunia,2014,0
26,Upper,Male,Qeqqata Kommunia,2014,0
27,Lower,Male,Qeqqata Kommunia,2014,0
27,Upper,Male,Qeqqata Kommunia,2014,0
28,Lower,Male,Qeqqata Kommunia,2014,0
28,Upper,Male,Qeqqata Kommunia,2014,0
29,Lower,Male,Qeqqata Kommunia,2014,0
29,Upper,Male,Qeqqata Kommunia,2014,0
30,Lower,Male,Qeqqata Kommunia,2014,0
30,Upper,Male,Qeqqata Kommunia,2014,0
31,Lower,Male,Qeqqata Kommunia,2014,0
31,Upper,Male,Qeqqata Kommunia,2014,0
32,Lower,Male,Qeqqata Kommunia,2014,0
32,Upper,Male,Qeqqata Kommunia,2014,0
33,Lower,Male,Qeqqata Kommunia,2014,0
33,Upper,Male,Qeqqata Kommunia,2014,0
34,Lower,Male,Qeqqata Kommunia,2014,0
34,Upper,Male,Qeqqata Kommunia,2014,0
35,Lower,Male,Qeqqata Kommunia,2014,0
35,Upper,Male,Qeqqata Kommunia,2014,0
36,Lower,Male,Qeqqata Kommunia,2014,0
36,Upper,Male,Qeqqata Kommunia,2014,0
37,Lower,Male,Qeqqata Kommunia,2014,0
37,Upper,Male,Qeqqata Kommunia,2014,0
38,Lower,Male,Qeqqata Kommunia,2014,0
38,Upper,Male,Qeqqata Kommunia,2014,1
39,Lower,Male,Qeqqata Kommunia,2014,0
39,Upper,Male,Qeqqata Kommunia,2014,0
40,Lower,Male,Qeqqata Kommunia,2014,0
40,Upper,Male,Qeqqata Kommunia,2014,0
41,Lower,Male,Qeqqata Kommunia,2014,0
41,Upper,Male,Qeqqata Kommunia,2014,0
42,Lower,Male,Qeqqata Kommunia,2014,1
42,Upper,Male,Qeqqata Kommunia,2014,0
43,Lower,Male,Qeqqata Kommunia,2014,0
43,Upper,Male,Qeqqata Kommunia,2014,0
44,Lower,Male,Qeqqata Kommunia,2014,0
44,Upper,Male,Qeqqata Kommunia,2014,0
45,Lower,Male,Qeqqata Kommunia,2014,1
45,Upper,Male,Qeqqata Kommunia,2014,0
46,Lower,Male,Qeqqata Kommunia,2014,0
46,Upper,Male,Qeqqata Kommunia,2014,0
47,Lower,Male,Qeqqata Kommunia,2014,0
47,Upper,Male,Qeqqata Kommunia,2014,0
48,Lower,Male,Qeqqata Kommunia,2014,0
48,Upper,Male,Qeqqata Kommunia,2014,0
49,Lower,Male,Qeqqata Kommunia,2014,0
49,Upper,Male,Qeqqata Kommunia,2014,3
50,Lower,Male,Qeqqata Kommunia,2014,0
50,Upper,Male,Qeqqata Kommunia,2014,0
51,Lower,Male,Qeqqata Kommunia,2014,1
51,Upper,Male,Qeqqata Kommunia,2014,0
52,Lower,Male,Qeqqata Kommunia,2014,1
52,Upper,Male,Qeqqata Kommunia,2014,0
53,Lower,Male,Qeqqata Kommunia,2014,0
53,Upper,Male,Qeqqata Kommunia,2014,0
54,Lower,Male,Qeqqata Kommunia,2014,0
54,Upper,Male,Qeqqata Kommunia,2014,0
55,Lower,Male,Qeqqata Kommunia,2014,0
55,Upper,Male,Qeqqata Kommunia,2014,0
56,Lower,Male,Qeqqata Kommunia,2014,0
56,Upper,Male,Qeqqata Kommunia,2014,2
57,Lower,Male,Qeqqata Kommunia,2014,0
57,Upper,Male,Qeqqata Kommunia,2014,0
58,Lower,Male,Qeqqata Kommunia,2014,1
58,Upper,Male,Qeqqata Kommunia,2014,2
59,Lower,Male,Qeqqata Kommunia,2014,1
59,Upper,Male,Qeqqata Kommunia,2014,1
60,Lower,Male,Qeqqata Kommunia,2014,0
60,Upper,Male,Qeqqata Kommunia,2014,0
61,Lower,Male,Qeqqata Kommunia,2014,0
61,Upper,Male,Qeqqata Kommunia,2014,0
62,Lower,Male,Qeqqata Kommunia,2014,1
62,Upper,Male,Qeqqata Kommunia,2014,0
63,Lower,Male,Qeqqata Kommunia,2014,0
63,Upper,Male,Qeqqata Kommunia,2014,0
64,Lower,Male,Qeqqata Kommunia,2014,0
64,Upper,Male,Qeqqata Kommunia,2014,0
65,Lower,Male,Qeqqata Kommunia,2014,0
65,Upper,Male,Qeqqata Kommunia,2014,0
66,Lower,Male,Qeqqata Kommunia,2014,2
66,Upper,Male,Qeqqata Kommunia,2014,1
67,Lower,Male,Qeqqata Kommunia,2014,0
67,Upper,Male,Qeqqata Kommunia,2014,0
68,Lower,Male,Qeqqata Kommunia,2014,1
68,Upper,Male,Qeqqata Kommunia,2014,0
69,Lower,Male,Qeqqata Kommunia,2014,0
69,Upper,Male,Qeqqata Kommunia,2014,1
70,Lower,Male,Qeqqata Kommunia,2014,0
70,Upper,Male,Qeqqata Kommunia,2014,2
71,Lower,Male,Qeqqata Kommunia,2014,1
71,Upper,Male,Qeqqata Kommunia,2014,1
72,Lower,Male,Qeqqata Kommunia,2014,0
72,Upper,Male,Qeqqata Kommunia,2014,0
73,Lower,Male,Qeqqata Kommunia,2014,1
73,Upper,Male,Qeqqata Kommunia,2014,2
74,Lower,Male,Qeqqata Kommunia,2014,2
74,Upper,Male,Qeqqata Kommunia,2014,0
75,Lower,Male,Qeqqata Kommunia,2014,1
75,Upper,Male,Qeqqata Kommunia,2014,1
76,Lower,Male,Qeqqata Kommunia,2014,0
76,Upper,Male,Qeqqata Kommunia,2014,2
77,Lower,Male,Qeqqata Kommunia,2014,0
77,Upper,Male,Qeqqata Kommunia,2014,3
78,Lower,Male,Qeqqata Kommunia,2014,0
78,Upper,Male,Qeqqata Kommunia,2014,0
79,Lower,Male,Qeqqata Kommunia,2014,0
79,Upper,Male,Qeqqata Kommunia,2014,0
80,Lower,Male,Qeqqata Kommunia,2014,0
80,Upper,Male,Qeqqata Kommunia,2014,1
81,Lower,Male,Qeqqata Kommunia,2014,0
81,Upper,Male,Qeqqata Kommunia,2014,0
82,Lower,Male,Qeqqata Kommunia,2014,1
82,Upper,Male,Qeqqata Kommunia,2014,0
83,Lower,Male,Qeqqata Kommunia,2014,0
83,Upper,Male,Qeqqata Kommunia,2014,0
84,Lower,Male,Qeqqata Kommunia,2014,0
84,Upper,Male,Qeqqata Kommunia,2014,0
85,Lower,Male,Qeqqata Kommunia,2014,0
85,Upper,Male,Qeqqata Kommunia,2014,0
86,Lower,Male,Qeqqata Kommunia,2014,0
86,Upper,Male,Qeqqata Kommunia,2014,0
87,Lower,Male,Qeqqata Kommunia,2014,0
87,Upper,Male,Qeqqata Kommunia,2014,0
88,Lower,Male,Qeqqata Kommunia,2014,0
88,Upper,Male,Qeqqata Kommunia,2014,0
89,Lower,Male,Qeqqata Kommunia,2014,0
89,Upper,Male,Qeqqata Kommunia,2014,0
90,Lower,Male,Qeqqata Kommunia,2014,0
90,Upper,Male,Qeqqata Kommunia,2014,0
91,Lower,Male,Qeqqata Kommunia,2014,0
91,Upper,Male,Qeqqata Kommunia,2014,0
92,Lower,Male,Qeqqata Kommunia,2014,0
92,Upper,Male,Qeqqata Kommunia,2014,0
93,Lower,Male,Qeqqata Kommunia,2014,0
93,Upper,Male,Qeqqata Kommunia,2014,0
94,Lower,Male,Qeqqata Kommunia,2014,0
94,Upper,Male,Qeqqata Kommunia,2014,0
95,Lower,Male,Qeqqata Kommunia,2014,0
95,Upper,Male,Qeqqata Kommunia,2014,0
96,Lower,Male,Qeqqata Kommunia,2014,0
96,Upper,Male,Qeqqata Kommunia,2014,0
97,Lower,Male,Qeqqata Kommunia,2014,0
97,Upper,Male,Qeqqata Kommunia,2014,0
98,Lower,Male,Qeqqata Kommunia,2014,0
98,Upper,Male,Qeqqata Kommunia,2014,0
99,Lower,Male,Qeqqata Kommunia,2014,0
99,Upper,Male,Qeqqata Kommunia,2014,0
100+,Lower,Male,Qeqqata Kommunia,2014,0
100+,Upper,Male,Qeqqata Kommunia,2014,0
0,Lower,Female,Avannaata kommunia,2015,0
0,Upper,Female,Avannaata kommunia,2015,0
1,Lower,Female,Avannaata kommunia,2015,0
1,Upper,Female,Avannaata kommunia,2015,0
2,Lower,Female,Avannaata kommunia,2015,0
2,Upper,Female,Avannaata kommunia,2015,0
3,Lower,Female,Avannaata kommunia,2015,0
3,Upper,Female,Avannaata kommunia,2015,0
4,Lower,Female,Avannaata kommunia,2015,0
4,Upper,Female,Avannaata kommunia,2015,0
5,Lower,Female,Avannaata kommunia,2015,0
5,Upper,Female,Avannaata kommunia,2015,0
6,Lower,Female,Avannaata kommunia,2015,0
6,Upper,Female,Avannaata kommunia,2015,0
7,Lower,Female,Avannaata kommunia,2015,0
7,Upper,Female,Avannaata kommunia,2015,0
8,Lower,Female,Avannaata kommunia,2015,0
8,Upper,Female,Avannaata kommunia,2015,0
9,Lower,Female,Avannaata kommunia,2015,0
9,Upper,Female,Avannaata kommunia,2015,0
10,Lower,Female,Avannaata kommunia,2015,0
10,Upper,Female,Avannaata kommunia,2015,0
11,Lower,Female,Avannaata kommunia,2015,0
11,Upper,Female,Avannaata kommunia,2015,0
12,Lower,Female,Avannaata kommunia,2015,0
12,Upper,Female,Avannaata kommunia,2015,0
13,Lower,Female,Avannaata kommunia,2015,0
13,Upper,Female,Avannaata kommunia,2015,0
14,Lower,Female,Avannaata kommunia,2015,0
14,Upper,Female,Avannaata kommunia,2015,0
15,Lower,Female,Avannaata kommunia,2015,0
15,Upper,Female,Avannaata kommunia,2015,0
16,Lower,Female,Avannaata kommunia,2015,0
16,Upper,Female,Avannaata kommunia,2015,0
17,Lower,Female,Avannaata kommunia,2015,0
17,Upper,Female,Avannaata kommunia,2015,0
18,Lower,Female,Avannaata kommunia,2015,0
18,Upper,Female,Avannaata kommunia,2015,0
19,Lower,Female,Avannaata kommunia,2015,0
19,Upper,Female,Avannaata kommunia,2015,0
20,Lower,Female,Avannaata kommunia,2015,0
20,Upper,Female,Avannaata kommunia,2015,0
21,Lower,Female,Avannaata kommunia,2015,0
21,Upper,Female,Avannaata kommunia,2015,0
22,Lower,Female,Avannaata kommunia,2015,1
22,Upper,Female,Avannaata kommunia,2015,0
23,Lower,Female,Avannaata kommunia,2015,0
23,Upper,Female,Avannaata kommunia,2015,0
24,Lower,Female,Avannaata kommunia,2015,0
24,Upper,Female,Avannaata kommunia,2015,0
25,Lower,Female,Avannaata kommunia,2015,0
25,Upper,Female,Avannaata kommunia,2015,0
26,Lower,Female,Avannaata kommunia,2015,0
26,Upper,Female,Avannaata kommunia,2015,0
27,Lower,Female,Avannaata kommunia,2015,0
27,Upper,Female,Avannaata kommunia,2015,0
28,Lower,Female,Avannaata kommunia,2015,0
28,Upper,Female,Avannaata kommunia,2015,0
29,Lower,Female,Avannaata kommunia,2015,0
29,Upper,Female,Avannaata kommunia,2015,0
30,Lower,Female,Avannaata kommunia,2015,0
30,Upper,Female,Avannaata kommunia,2015,0
31,Lower,Female,Avannaata kommunia,2015,0
31,Upper,Female,Avannaata kommunia,2015,0
32,Lower,Female,Avannaata kommunia,2015,0
32,Upper,Female,Avannaata kommunia,2015,0
33,Lower,Female,Avannaata kommunia,2015,0
33,Upper,Female,Avannaata kommunia,2015,0
34,Lower,Female,Avannaata kommunia,2015,0
34,Upper,Female,Avannaata kommunia,2015,0
35,Lower,Female,Avannaata kommunia,2015,0
35,Upper,Female,Avannaata kommunia,2015,0
36,Lower,Female,Avannaata kommunia,2015,0
36,Upper,Female,Avannaata kommunia,2015,0
37,Lower,Female,Avannaata kommunia,2015,0
37,Upper,Female,Avannaata kommunia,2015,0
38,Lower,Female,Avannaata kommunia,2015,0
38,Upper,Female,Avannaata kommunia,2015,0
39,Lower,Female,Avannaata kommunia,2015,0
39,Upper,Female,Avannaata kommunia,2015,0
40,Lower,Female,Avannaata kommunia,2015,0
40,Upper,Female,Avannaata kommunia,2015,0
41,Lower,Female,Avannaata kommunia,2015,0
41,Upper,Female,Avannaata kommunia,2015,0
42,Lower,Female,Avannaata kommunia,2015,1
42,Upper,Female,Avannaata kommunia,2015,0
43,Lower,Female,Avannaata kommunia,2015,0
43,Upper,Female,Avannaata kommunia,2015,0
44,Lower,Female,Avannaata kommunia,2015,0
44,Upper,Female,Avannaata kommunia,2015,0
45,Lower,Female,Avannaata kommunia,2015,0
45,Upper,Female,Avannaata kommunia,2015,0
46,Lower,Female,Avannaata kommunia,2015,0
46,Upper,Female,Avannaata kommunia,2015,0
47,Lower,Female,Avannaata kommunia,2015,0
47,Upper,Female,Avannaata kommunia,2015,0
48,Lower,Female,Avannaata kommunia,2015,0
48,Upper,Female,Avannaata kommunia,2015,0
49,Lower,Female,Avannaata kommunia,2015,0
49,Upper,Female,Avannaata kommunia,2015,1
50,Lower,Female,Avannaata kommunia,2015,0
50,Upper,Female,Avannaata kommunia,2015,0
51,Lower,Female,Avannaata kommunia,2015,0
51,Upper,Female,Avannaata kommunia,2015,1
52,Lower,Female,Avannaata kommunia,2015,0
52,Upper,Female,Avannaata kommunia,2015,0
53,Lower,Female,Avannaata kommunia,2015,0
53,Upper,Female,Avannaata kommunia,2015,1
54,Lower,Female,Avannaata kommunia,2015,0
54,Upper,Female,Avannaata kommunia,2015,2
55,Lower,Female,Avannaata kommunia,2015,0
55,Upper,Female,Avannaata kommunia,2015,0
56,Lower,Female,Avannaata kommunia,2015,0
56,Upper,Female,Avannaata kommunia,2015,0
57,Lower,Female,Avannaata kommunia,2015,1
57,Upper,Female,Avannaata kommunia,2015,0
58,Lower,Female,Avannaata kommunia,2015,0
58,Upper,Female,Avannaata kommunia,2015,1
59,Lower,Female,Avannaata kommunia,2015,0
59,Upper,Female,Avannaata kommunia,2015,0
60,Lower,Female,Avannaata kommunia,2015,0
60,Upper,Female,Avannaata kommunia,2015,0
61,Lower,Female,Avannaata kommunia,2015,1
61,Upper,Female,Avannaata kommunia,2015,0
62,Lower,Female,Avannaata kommunia,2015,0
62,Upper,Female,Avannaata kommunia,2015,0
63,Lower,Female,Avannaata kommunia,2015,0
63,Upper,Female,Avannaata kommunia,2015,0
64,Lower,Female,Avannaata kommunia,2015,0
64,Upper,Female,Avannaata kommunia,2015,1
65,Lower,Female,Avannaata kommunia,2015,0
65,Upper,Female,Avannaata kommunia,2015,0
66,Lower,Female,Avannaata kommunia,2015,0
66,Upper,Female,Avannaata kommunia,2015,0
67,Lower,Female,Avannaata kommunia,2015,0
67,Upper,Female,Avannaata kommunia,2015,0
68,Lower,Female,Avannaata kommunia,2015,0
68,Upper,Female,Avannaata kommunia,2015,0
69,Lower,Female,Avannaata kommunia,2015,1
69,Upper,Female,Avannaata kommunia,2015,0
70,Lower,Female,Avannaata kommunia,2015,1
70,Upper,Female,Avannaata kommunia,2015,0
71,Lower,Female,Avannaata kommunia,2015,0
71,Upper,Female,Avannaata kommunia,2015,0
72,Lower,Female,Avannaata kommunia,2015,0
72,Upper,Female,Avannaata kommunia,2015,0
73,Lower,Female,Avannaata kommunia,2015,0
73,Upper,Female,Avannaata kommunia,2015,0
74,Lower,Female,Avannaata kommunia,2015,1
74,Upper,Female,Avannaata kommunia,2015,1
75,Lower,Female,Avannaata kommunia,2015,0
75,Upper,Female,Avannaata kommunia,2015,0
76,Lower,Female,Avannaata kommunia,2015,1
76,Upper,Female,Avannaata kommunia,2015,1
77,Lower,Female,Avannaata kommunia,2015,0
77,Upper,Female,Avannaata kommunia,2015,1
78,Lower,Female,Avannaata kommunia,2015,0
78,Upper,Female,Avannaata kommunia,2015,0
79,Lower,Female,Avannaata kommunia,2015,0
79,Upper,Female,Avannaata kommunia,2015,1
80,Lower,Female,Avannaata kommunia,2015,0
80,Upper,Female,Avannaata kommunia,2015,1
81,Lower,Female,Avannaata kommunia,2015,1
81,Upper,Female,Avannaata kommunia,2015,0
82,Lower,Female,Avannaata kommunia,2015,0
82,Upper,Female,Avannaata kommunia,2015,0
83,Lower,Female,Avannaata kommunia,2015,1
83,Upper,Female,Avannaata kommunia,2015,1
84,Lower,Female,Avannaata kommunia,2015,0
84,Upper,Female,Avannaata kommunia,2015,2
85,Lower,Female,Avannaata kommunia,2015,0
85,Upper,Female,Avannaata kommunia,2015,0
86,Lower,Female,Avannaata kommunia,2015,0
86,Upper,Female,Avannaata kommunia,2015,0
87,Lower,Female,Avannaata kommunia,2015,0
87,Upper,Female,Avannaata kommunia,2015,0
88,Lower,Female,Avannaata kommunia,2015,0
88,Upper,Female,Avannaata kommunia,2015,0
89,Lower,Female,Avannaata kommunia,2015,0
89,Upper,Female,Avannaata kommunia,2015,0
90,Lower,Female,Avannaata kommunia,2015,0
90,Upper,Female,Avannaata kommunia,2015,0
91,Lower,Female,Avannaata kommunia,2015,0
91,Upper,Female,Avannaata kommunia,2015,0
92,Lower,Female,Avannaata kommunia,2015,0
92,Upper,Female,Avannaata kommunia,2015,0
93,Lower,Female,Avannaata kommunia,2015,0
93,Upper,Female,Avannaata kommunia,2015,0
94,Lower,Female,Avannaata kommunia,2015,0
94,Upper,Female,Avannaata kommunia,2015,0
95,Lower,Female,Avannaata kommunia,2015,0
95,Upper,Female,Avannaata kommunia,2015,0
96,Lower,Female,Avannaata kommunia,2015,0
96,Upper,Female,Avannaata kommunia,2015,0
97,Lower,Female,Avannaata kommunia,2015,0
97,Upper,Female,Avannaata kommunia,2015,0
98,Lower,Female,Avannaata kommunia,2015,0
98,Upper,Female,Avannaata kommunia,2015,0
99,Lower,Female,Avannaata kommunia,2015,0
99,Upper,Female,Avannaata kommunia,2015,0
100+,Lower,Female,Avannaata kommunia,2015,0
100+,Upper,Female,Avannaata kommunia,2015,0
0,Lower,Male,Avannaata kommunia,2015,1
0,Upper,Male,Avannaata kommunia,2015,0
